label;image;distracted;IoU;MCC;F1
1;IMD2020/splicing/c9kn2yy_0.png;True;0.03938247263431549;0.013987949676047374;0.0757805227225645
1;IMD2020/splicing/00047_fake_02.jpg;True;0.15409614145755768;0.1337151935504115;0.26704211487317514
1;IMD2020/splicing/c9qa804_0.jpg;True;0.10611287504434586;0.30031597291786444;0.19186627380338975
1;IMD2020/splicing/c9b11xy_0.jpg;True;0.06647870689630508;0.10659155663862134;0.12466954974156043
1;IMD2020/splicing/c8zexo2_0.jpg;True;0.035707999020814896;0.013607238922498053;0.06895379754390273
1;IMD2020/splicing/c9xfzri_0.jpg;True;0.4039643704891205;0.49850870792279645;0.5754624061969461
1;IMD2020/splicing/c9vl1l0_0.jpg;True;0.019220871850848198;0.07755204175336168;0.037716793548547366
1;IMD2020/splicing/c99twh4_0.jpg;True;0.17882922291755676;0.24916371907286985;0.3034014087909129
1;IMD2020/splicing/c9nkbnj_0.jpg;True;0.12387335300445557;0.25845896095022275;0.22044004729671193
1;IMD2020/splicing/c9qhtma_0.jpg;True;0.32995426654815674;0.3583370039166607;0.4961888847966269
1;IMD2020/splicing/c9vqeru_0.png;True;0.08176933974027634;0.17223748049775767;0.15117702846254716
1;IMD2020/splicing/c9dl27f_0.jpg;True;0.31334078311920166;0.4380780990305324;0.4771660070932286
1;IMD2020/splicing/c9vbuxe_0.jpg;True;0.6229400634765625;0.6855127369644995;0.7676686295194362
1;IMD2020/splicing/c9blqqz_0.jpg;True;0.10710002481937408;-0.11451055937591292;0.19347849597120534
1;IMD2020/splicing/c8tf5mq_0.png;True;0.21636880934238434;0.09466998906423835;0.3557618455805953
1;IMD2020/splicing/c8u0wl4_0.jpg;True;0.30097535252571106;0.3780633238050477;0.46269185799776474
1;IMD2020/splicing/c9r116y_0.jpg;True;0.19702142477035522;0.312038819980466;0.3291861264642438
1;IMD2020/splicing/c9xfmme_0.jpg;True;0.4192328453063965;0.5181841884111579;0.5907879484101778
1;IMD2020/splicing/c9czkzr_0.jpg;True;0.0037523643113672733;0.032177410405778636;0.007476673558536131
1;IMD2020/splicing/c9u5rax_0.jpg;True;0.5219912528991699;0.6844023771002413;0.685931993019201
